entry_time,exit_time,instrument,underlier,expiry,strike,option_type,entry_price,exit_price,quantity,gross_pnl,net_pnl,transaction_costs,holding_period_seconds
2022-11-24T13:10:41,2022-11-24T13:10:56,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.4,11.3,1,-0.1,-40.1,40.0,15.0
2022-11-24T13:10:56,2022-11-24T13:11:03,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.4,9.5,1,0.1,-39.9,40.0,7.0
2022-11-24T13:10:56,2022-11-24T13:11:03,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.75,33.1,1,-0.65,-40.65,40.0,7.0
2022-11-24T13:11:03,2022-11-24T13:11:04,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,37.4,37.6,1,0.2,-39.8,40.0,1.0
2022-11-24T13:11:03,2022-11-24T13:11:04,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.1,11.1,1,0.0,-40.0,40.0,1.0
2022-11-24T13:11:04,2022-11-24T13:11:07,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.55,9.5,1,-0.05,-40.05,40.0,3.0
2022-11-24T13:11:04,2022-11-24T13:11:07,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.1,33.4,1,0.3,-39.7,40.0,3.0
2022-11-24T13:11:07,2022-11-24T13:11:08,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,37.4,37.45,1,0.05,-39.95,40.0,1.0
2022-11-24T13:11:07,2022-11-24T13:11:08,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.25,11.1,1,-0.15,-40.15,40.0,1.0
2022-11-24T13:11:08,2022-11-24T13:19:06,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.5,9.0,1,-0.5,-40.5,40.0,478.0
2022-11-24T13:11:08,2022-11-24T13:19:06,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.0,35.0,1,2.0,-38.0,40.0,478.0
2022-11-24T13:19:06,2022-11-24T13:19:08,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.7,35.1,1,-0.6,-40.6,40.0,2.0
2022-11-24T13:19:06,2022-11-24T13:19:08,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.85,12.1,1,0.25,-39.75,40.0,2.0
2022-11-24T13:19:08,2022-11-24T13:19:11,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.65,8.75,1,0.1,-39.9,40.0,3.0
2022-11-24T13:19:08,2022-11-24T13:19:11,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,35.35,35.1,1,-0.25,-40.25,40.0,3.0
2022-11-24T13:19:11,2022-11-24T13:19:55,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.3,37.2,1,1.9,-38.1,40.0,44.0
2022-11-24T13:19:11,2022-11-24T13:19:55,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.9,11.45,1,-0.45,-40.45,40.0,44.0
2022-11-24T13:19:55,2022-11-24T13:19:59,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.45,9.4,1,-0.05,-40.05,40.0,4.0
2022-11-24T13:19:55,2022-11-24T13:19:59,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,34.0,33.6,1,-0.4,-40.4,40.0,4.0
2022-11-24T13:19:59,2022-11-24T13:20:00,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,37.35,37.35,1,0.0,-40.0,40.0,1.0
2022-11-24T13:19:59,2022-11-24T13:20:00,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.2,11.35,1,0.15,-39.85,40.0,1.0
2022-11-24T13:20:00,2022-11-24T13:20:04,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.4,9.0,1,-0.4,-40.4,40.0,4.0
2022-11-24T13:20:00,2022-11-24T13:20:04,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.8,34.2,1,0.4,-39.6,40.0,4.0
2022-11-24T13:20:04,2022-11-24T13:20:05,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.05,35.8,1,-0.25,-40.25,40.0,1.0
2022-11-24T13:20:04,2022-11-24T13:20:05,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.55,11.55,1,0.0,-40.0,40.0,1.0
2022-11-24T13:20:05,2022-11-24T13:20:06,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.8,8.8,1,0.0,-40.0,40.0,1.0
2022-11-24T13:20:05,2022-11-24T13:20:06,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,34.6,34.6,1,0.0,-40.0,40.0,1.0
2022-11-24T13:20:06,2022-11-24T13:20:31,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.8,36.95,1,1.15,-38.85,40.0,25.0
2022-11-24T13:20:06,2022-11-24T13:20:31,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.65,11.15,1,-0.5,-40.5,40.0,25.0
2022-11-24T13:20:31,2022-11-24T13:20:41,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.4,9.35,1,-0.05,-40.05,40.0,10.0
2022-11-24T13:20:31,2022-11-24T13:20:41,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.15,33.2,1,0.05,-39.95,40.0,10.0
2022-11-24T13:20:41,2022-11-24T13:20:43,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,37.25,37.55,1,0.3,-39.7,40.0,2.0
2022-11-24T13:20:41,2022-11-24T13:20:43,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.05,11.0,1,-0.05,-40.05,40.0,2.0
2022-11-24T13:20:43,2022-11-24T13:23:00,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.5,9.25,1,-0.25,-40.25,40.0,137.0
2022-11-24T13:20:43,2022-11-24T13:23:00,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.05,33.45,1,0.4,-39.6,40.0,137.0
2022-11-24T13:23:00,2022-11-24T13:23:01,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.85,36.85,1,0.0,-40.0,40.0,1.0
2022-11-24T13:23:00,2022-11-24T13:23:01,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.0,10.95,1,-0.05,-40.05,40.0,1.0
2022-11-24T13:23:01,2022-11-24T13:23:03,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.2,9.0,1,-0.2,-40.2,40.0,2.0
2022-11-24T13:23:01,2022-11-24T13:23:03,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.3,33.7,1,0.4,-39.6,40.0,2.0
2022-11-24T13:23:03,2022-11-24T13:23:05,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.4,36.5,1,0.1,-39.9,40.0,2.0
2022-11-24T13:23:03,2022-11-24T13:23:05,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.05,11.1,1,0.05,-39.95,40.0,2.0
2022-11-24T13:23:05,2022-11-24T13:23:06,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.1,9.0,1,-0.1,-40.1,40.0,1.0
2022-11-24T13:23:05,2022-11-24T13:23:06,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.8,34.2,1,0.4,-39.6,40.0,1.0
2022-11-24T13:23:06,2022-11-24T13:23:10,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.15,36.4,1,0.25,-39.75,40.0,4.0
2022-11-24T13:23:06,2022-11-24T13:23:10,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.3,11.25,1,-0.05,-40.05,40.0,4.0
2022-11-24T13:23:10,2022-11-24T13:23:16,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,9.05,8.95,1,-0.1,-40.1,40.0,6.0
2022-11-24T13:23:10,2022-11-24T13:23:16,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.65,33.75,1,0.1,-39.9,40.0,6.0
2022-11-24T13:23:16,2022-11-24T13:23:19,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.35,36.05,1,-0.3,-40.3,40.0,3.0
2022-11-24T13:23:16,2022-11-24T13:23:19,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.25,11.45,1,0.2,-39.8,40.0,3.0
2022-11-24T13:23:19,2022-11-24T13:23:33,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.9,8.95,1,0.05,-39.95,40.0,14.0
2022-11-24T13:23:19,2022-11-24T13:23:33,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,34.15,34.15,1,0.0,-40.0,40.0,14.0
2022-11-24T13:23:33,2022-11-24T13:23:34,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,36.0,36.0,1,0.0,-40.0,40.0,1.0
2022-11-24T13:23:33,2022-11-24T13:23:34,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.45,11.45,1,0.0,-40.0,40.0,1.0
2022-11-24T13:23:34,2022-11-24T13:23:39,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.85,8.7,1,-0.15,-40.15,40.0,5.0
2022-11-24T13:23:34,2022-11-24T13:23:39,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,34.4,34.85,1,0.45,-39.55,40.0,5.0
2022-11-24T13:23:39,2022-11-24T13:23:42,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.35,35.3,1,-0.05,-40.05,40.0,3.0
2022-11-24T13:23:39,2022-11-24T13:23:42,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.7,11.75,1,0.05,-39.95,40.0,3.0
2022-11-24T13:23:42,2022-11-24T13:23:44,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.65,8.55,1,-0.1,-40.1,40.0,2.0
2022-11-24T13:23:42,2022-11-24T13:23:44,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,34.9,34.9,1,0.0,-40.0,40.0,2.0
2022-11-24T13:23:44,2022-11-24T13:32:13,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.05,35.1,1,0.05,-39.95,40.0,509.0
2022-11-24T13:23:44,2022-11-24T13:32:13,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,11.8,9.65,1,-2.15,-42.15,40.0,509.0
2022-11-24T13:32:13,2022-11-24T13:32:14,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.2,8.2,1,0.0,-40.0,40.0,1.0
2022-11-24T13:32:13,2022-11-24T13:32:14,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.5,32.95,1,0.45,-39.55,40.0,1.0
2022-11-24T13:32:14,2022-11-24T13:32:45,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.95,34.6,1,-0.35,-40.35,40.0,31.0
2022-11-24T13:32:14,2022-11-24T13:32:45,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,9.75,9.95,1,0.2,-39.8,40.0,31.0
2022-11-24T13:32:45,2022-11-24T13:32:46,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.0,8.05,1,0.05,-39.95,40.0,1.0
2022-11-24T13:32:45,2022-11-24T13:32:46,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,33.5,33.4,1,-0.1,-40.1,40.0,1.0
2022-11-24T13:32:46,2022-11-24T13:40:04,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.55,34.8,1,0.25,-39.75,40.0,438.0
2022-11-24T13:32:46,2022-11-24T13:40:04,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,9.9,9.0,1,-0.9,-40.9,40.0,438.0
2022-11-24T13:40:04,2022-11-24T13:40:05,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.05,8.2,1,0.15,-39.85,40.0,1.0
2022-11-24T13:40:04,2022-11-24T13:40:05,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,31.95,32.35,1,0.4,-39.6,40.0,1.0
2022-11-24T13:40:05,2022-11-24T13:40:13,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.9,35.15,1,0.25,-39.75,40.0,8.0
2022-11-24T13:40:05,2022-11-24T13:40:13,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,9.1,8.8,1,-0.3,-40.3,40.0,8.0
2022-11-24T13:40:13,2022-11-24T13:42:01,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.25,7.65,1,-0.6,-40.6,40.0,108.0
2022-11-24T13:40:13,2022-11-24T13:42:01,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,31.55,32.9,1,1.35,-38.65,40.0,108.0
2022-11-24T13:42:01,2022-11-24T13:43:11,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,33.65,34.85,1,1.2,-38.8,40.0,70.0
2022-11-24T13:42:01,2022-11-24T13:43:11,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,9.0,9.1,1,0.1,-39.9,40.0,70.0
2022-11-24T13:43:11,2022-11-24T13:43:14,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.1,8.0,1,-0.1,-40.1,40.0,3.0
2022-11-24T13:43:11,2022-11-24T13:43:14,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.5,32.3,1,-0.2,-40.2,40.0,3.0
2022-11-24T13:43:14,2022-11-24T13:43:15,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.7,34.7,1,0.0,-40.0,40.0,1.0
2022-11-24T13:43:14,2022-11-24T13:43:15,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.95,8.95,1,0.0,-40.0,40.0,1.0
2022-11-24T13:43:15,2022-11-24T13:43:41,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,7.95,7.95,1,0.0,-40.0,40.0,26.0
2022-11-24T13:43:15,2022-11-24T13:43:41,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,31.9,32.2,1,0.3,-39.7,40.0,26.0
2022-11-24T13:43:41,2022-11-24T13:43:43,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.85,35.05,1,0.2,-39.8,40.0,2.0
2022-11-24T13:43:41,2022-11-24T13:43:43,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.95,8.8,1,-0.15,-40.15,40.0,2.0
2022-11-24T13:43:43,2022-11-24T13:43:44,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.05,8.1,1,0.05,-39.95,40.0,1.0
2022-11-24T13:43:43,2022-11-24T13:43:44,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.0,31.8,1,-0.2,-40.2,40.0,1.0
2022-11-24T13:43:44,2022-11-24T13:43:45,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.1,35.25,1,0.15,-39.85,40.0,1.0
2022-11-24T13:43:44,2022-11-24T13:43:45,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.7,8.8,1,0.1,-39.9,40.0,1.0
2022-11-24T13:43:45,2022-11-24T13:43:53,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.15,8.0,1,-0.15,-40.15,40.0,8.0
2022-11-24T13:43:45,2022-11-24T13:43:53,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.0,32.1,1,0.1,-39.9,40.0,8.0
2022-11-24T13:43:53,2022-11-24T13:43:54,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.95,35.2,1,0.25,-39.75,40.0,1.0
2022-11-24T13:43:53,2022-11-24T13:43:54,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.85,8.9,1,0.05,-39.95,40.0,1.0
2022-11-24T13:43:54,2022-11-24T13:44:06,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.05,8.05,1,0.0,-40.0,40.0,12.0
2022-11-24T13:43:54,2022-11-24T13:44:06,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.15,32.0,1,-0.15,-40.15,40.0,12.0
2022-11-24T13:44:06,2022-11-24T13:44:09,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.25,35.25,1,0.0,-40.0,40.0,3.0
2022-11-24T13:44:06,2022-11-24T13:44:09,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.85,8.85,1,0.0,-40.0,40.0,3.0
2022-11-24T13:44:09,2022-11-24T13:44:37,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,8.1,8.05,1,-0.05,-40.05,40.0,28.0
2022-11-24T13:44:09,2022-11-24T13:44:37,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,31.85,31.85,1,0.0,-40.0,40.0,28.0
2022-11-24T13:44:37,2022-11-24T13:44:40,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,35.0,34.6,1,-0.4,-40.4,40.0,3.0
2022-11-24T13:44:37,2022-11-24T13:44:40,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.75,8.9,1,0.15,-39.85,40.0,3.0
2022-11-24T13:44:40,2022-11-24T13:44:41,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,7.9,7.85,1,-0.05,-40.05,40.0,1.0
2022-11-24T13:44:40,2022-11-24T13:44:41,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.3,32.35,1,0.05,-39.95,40.0,1.0
2022-11-24T13:44:41,2022-11-24T13:44:43,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.45,34.5,1,0.05,-39.95,40.0,2.0
2022-11-24T13:44:41,2022-11-24T13:44:43,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.9,8.85,1,-0.05,-40.05,40.0,2.0
2022-11-24T13:44:43,2022-11-24T13:44:45,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,7.9,7.75,1,-0.15,-40.15,40.0,2.0
2022-11-24T13:44:43,2022-11-24T13:44:45,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.4,32.3,1,-0.1,-40.1,40.0,2.0
2022-11-24T13:44:45,2022-11-24T13:44:47,NIFTY22112418350CE,NIFTY,2022-11-24,18350,CE,34.55,34.65,1,0.1,-39.9,40.0,2.0
2022-11-24T13:44:45,2022-11-24T13:44:47,NIFTY22112418350PE,NIFTY,2022-11-24,18350,PE,8.95,8.9,1,-0.05,-40.05,40.0,2.0
2022-11-24T13:44:47,2022-11-24T15:02:21,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,7.8,25.35,1,17.55,-22.45,40.0,4654.0
2022-11-24T13:44:47,2022-11-24T15:02:21,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,32.35,1.55,1,-30.8,-70.8,40.0,4654.0
2022-11-24T15:02:21,2022-11-24T15:02:24,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,1.55,1.4,1,-0.15,-40.15,40.0,3.0
2022-11-24T15:02:21,2022-11-24T15:02:24,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,27.35,27.95,1,0.6,-39.4,40.0,3.0
2022-11-24T15:02:24,2022-11-24T15:02:25,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,24.4,25.15,1,0.75,-39.25,40.0,1.0
2022-11-24T15:02:24,2022-11-24T15:02:25,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,1.45,1.3,1,-0.15,-40.15,40.0,1.0
2022-11-24T15:02:25,2022-11-24T15:02:26,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,1.4,1.35,1,-0.05,-40.05,40.0,1.0
2022-11-24T15:02:25,2022-11-24T15:02:26,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,27.4,27.2,1,-0.2,-40.2,40.0,1.0
2022-11-24T15:02:26,2022-11-24T15:02:27,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,25.6,25.35,1,-0.25,-40.25,40.0,1.0
2022-11-24T15:02:26,2022-11-24T15:02:27,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,1.4,1.4,1,0.0,-40.0,40.0,1.0
2022-11-24T15:02:27,2022-11-24T15:02:28,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,1.4,1.35,1,-0.05,-40.05,40.0,1.0
2022-11-24T15:02:27,2022-11-24T15:02:28,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,27.45,27.7,1,0.25,-39.75,40.0,1.0
2022-11-24T15:02:28,2022-11-24T15:02:31,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,25.0,25.5,1,0.5,-39.5,40.0,3.0
2022-11-24T15:02:28,2022-11-24T15:02:31,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,1.45,1.2,1,-0.25,-40.25,40.0,3.0
2022-11-24T15:02:31,2022-11-24T15:02:32,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,1.35,1.3,1,-0.05,-40.05,40.0,1.0
2022-11-24T15:02:31,2022-11-24T15:02:32,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,27.25,27.05,1,-0.2,-40.2,40.0,1.0
2022-11-24T15:02:32,2022-11-24T15:02:37,NIFTY22112418400CE,NIFTY,2022-11-24,18400,CE,25.35,26.4,1,1.05,-38.95,40.0,5.0
2022-11-24T15:02:32,2022-11-24T15:02:37,NIFTY22112418400PE,NIFTY,2022-11-24,18400,PE,1.35,1.35,1,0.0,-40.0,40.0,5.0
2022-11-24T15:02:37,2022-11-24T15:16:53,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,1.6,24.55,1,22.95,-17.05,40.0,856.0
2022-11-24T15:02:37,2022-11-24T15:16:53,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,26.0,0.2,1,-25.8,-65.8,40.0,856.0
2022-11-24T15:16:53,2022-11-24T15:16:54,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.1,1.1,1,0.0,-40.0,40.0,1.0
2022-11-24T15:16:53,2022-11-24T15:16:54,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,26.4,26.9,1,0.5,-39.5,40.0,1.0
2022-11-24T15:16:54,2022-11-24T15:17:36,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,24.25,26.85,1,2.6,-37.4,40.0,42.0
2022-11-24T15:16:54,2022-11-24T15:17:36,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.25,0.2,1,-0.05,-40.05,40.0,42.0
2022-11-24T15:17:36,2022-11-24T15:17:41,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,0.9,0.95,1,0.05,-39.95,40.0,5.0
2022-11-24T15:17:36,2022-11-24T15:17:41,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,24.3,25.0,1,0.7,-39.3,40.0,5.0
2022-11-24T15:17:41,2022-11-24T15:17:42,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,26.45,26.35,1,-0.1,-40.1,40.0,1.0
2022-11-24T15:17:41,2022-11-24T15:17:42,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.25,0.25,1,0.0,-40.0,40.0,1.0
2022-11-24T15:17:42,2022-11-24T15:17:49,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.0,1.2,1,0.2,-39.8,40.0,7.0
2022-11-24T15:17:42,2022-11-24T15:17:49,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,24.75,25.9,1,1.15,-38.85,40.0,7.0
2022-11-24T15:17:49,2022-11-24T15:17:51,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,25.55,25.2,1,-0.35,-40.35,40.0,2.0
2022-11-24T15:17:49,2022-11-24T15:17:51,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.25,0.25,1,0.0,-40.0,40.0,2.0
2022-11-24T15:17:51,2022-11-24T15:17:54,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.1,1.1,1,0.0,-40.0,40.0,3.0
2022-11-24T15:17:51,2022-11-24T15:17:54,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,26.1,25.15,1,-0.95,-40.95,40.0,3.0
2022-11-24T15:17:54,2022-11-24T15:17:55,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,26.0,26.4,1,0.4,-39.6,40.0,1.0
2022-11-24T15:17:54,2022-11-24T15:17:55,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.25,0.25,1,0.0,-40.0,40.0,1.0
2022-11-24T15:17:55,2022-11-24T15:18:00,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.1,1.15,1,0.05,-39.95,40.0,5.0
2022-11-24T15:17:55,2022-11-24T15:18:00,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,24.8,24.45,1,-0.35,-40.35,40.0,5.0
2022-11-24T15:18:00,2022-11-24T15:18:01,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,27.65,26.3,1,-1.35,-41.35,40.0,1.0
2022-11-24T15:18:00,2022-11-24T15:18:01,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.25,0.3,1,0.05,-39.95,40.0,1.0
2022-11-24T15:18:01,2022-11-24T15:18:19,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.1,1.1,1,0.0,-40.0,40.0,18.0
2022-11-24T15:18:01,2022-11-24T15:18:19,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,25.4,25.85,1,0.45,-39.55,40.0,18.0
2022-11-24T15:18:19,2022-11-24T15:18:21,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,26.0,25.8,1,-0.2,-40.2,40.0,2.0
2022-11-24T15:18:19,2022-11-24T15:18:21,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,0.8,1.05,1,0.25,-39.75,40.0,2.0
2022-11-24T15:18:21,2022-11-24T15:18:22,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,1.1,1.05,1,-0.05,-40.05,40.0,1.0
2022-11-24T15:18:21,2022-11-24T15:18:22,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,26.3,26.8,1,0.5,-39.5,40.0,1.0
2022-11-24T15:18:22,2022-11-24T15:18:33,NIFTY22112418450CE,NIFTY,2022-11-24,18450,CE,25.8,27.5,1,1.7,-38.3,40.0,11.0
2022-11-24T15:18:22,2022-11-24T15:18:33,NIFTY22112418450PE,NIFTY,2022-11-24,18450,PE,1.05,0.35,1,-0.7,-40.7,40.0,11.0
2022-11-24T15:18:33,2022-11-24T15:30:00,NIFTY22112418500CE,NIFTY,2022-11-24,18500,CE,0.95,0.05,1,-0.9,-40.9,40.0,687.0
2022-11-24T15:18:33,2022-11-24T15:30:00,NIFTY22112418500PE,NIFTY,2022-11-24,18500,PE,23.7,15.8,1,-7.9,-47.9,40.0,687.0
2022-11-24T09:15:00,2022-11-24T09:15:13,BANKNIFTY22112442800CE,BANKNIFTY,2022-11-24,42800,CE,81.25,68.45,1,-12.8,-52.8,40.0,13.0
2022-11-24T09:15:00,2022-11-24T09:15:13,BANKNIFTY22112442800PE,BANKNIFTY,2022-11-24,42800,PE,99.2,102.25,1,3.05,-36.95,40.0,13.0
2022-11-24T09:15:13,2022-11-24T09:15:14,BANKNIFTY22112442700CE,BANKNIFTY,2022-11-24,42700,CE,111.0,125.25,1,14.25,-25.75,40.0,1.0
2022-11-24T09:15:13,2022-11-24T09:15:14,BANKNIFTY22112442700PE,BANKNIFTY,2022-11-24,42700,PE,58.55,56.3,1,-2.25,-42.25,40.0,1.0
2022-11-24T09:15:14,2022-11-24T09:31:12,BANKNIFTY22112442800CE,BANKNIFTY,2022-11-24,42800,CE,74.35,108.45,1,34.1,-5.9,40.0,958.0
